states,dates,delta_confirmed,delta_deceased,delta_recovered,delta_tested,delta_vaccinated1,delta_vaccinated2,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_tested,delta7_vaccinated1,delta7_vaccinated2,total_confirmed,total_deceased,total_recovered,total_tested,total_vaccinated1,total_vaccinated2
AN,2020-09-06,40.0,0.0,47.0,631.0,0.0,0.0,228.0,5.0,365.0,6531.0,0.0,0.0,3332.0,50.0,2951.0,39205.0,0.0,0.0
AN,2020-09-07,27.0,0.0,46.0,790.0,0.0,0.0,227.0,4.0,350.0,6510.0,0.0,0.0,3359.0,50.0,2997.0,39995.0,0.0,0.0
AN,2020-09-08,33.0,0.0,38.0,1044.0,0.0,0.0,232.0,4.0,321.0,5935.0,0.0,0.0,3392.0,50.0,3035.0,41039.0,0.0,0.0
AN,2020-09-09,34.0,1.0,43.0,737.0,0.0,0.0,240.0,4.0,320.0,5640.0,0.0,0.0,3426.0,51.0,3078.0,41776.0,0.0,0.0
AN,2020-09-10,39.0,0.0,43.0,1016.0,0.0,0.0,242.0,3.0,298.0,5717.0,0.0,0.0,3465.0,51.0,3121.0,42792.0,0.0,0.0
AN,2020-09-11,29.0,0.0,36.0,888.0,0.0,0.0,237.0,2.0,294.0,5855.0,0.0,0.0,3494.0,51.0,3157.0,43680.0,0.0,0.0
AN,2020-09-12,27.0,0.0,45.0,890.0,0.0,0.0,229.0,1.0,298.0,5996.0,0.0,0.0,3521.0,51.0,3202.0,44570.0,0.0,0.0
AN,2020-09-13,25.0,0.0,41.0,709.0,0.0,0.0,214.0,1.0,292.0,6074.0,0.0,0.0,3546.0,51.0,3243.0,45279.0,0.0,0.0
AN,2020-09-14,11.0,1.0,35.0,708.0,0.0,0.0,198.0,2.0,281.0,5992.0,0.0,0.0,3557.0,52.0,3278.0,45987.0,0.0,0.0
AN,2020-09-15,17.0,0.0,40.0,836.0,0.0,0.0,182.0,2.0,283.0,5784.0,0.0,0.0,3574.0,52.0,3318.0,46823.0,0.0,0.0
AN,2020-09-16,19.0,0.0,27.0,971.0,0.0,0.0,167.0,1.0,267.0,6018.0,0.0,0.0,3593.0,52.0,3345.0,47794.0,0.0,0.0
AN,2020-09-17,11.0,0.0,33.0,1067.0,0.0,0.0,139.0,1.0,257.0,6069.0,0.0,0.0,3604.0,52.0,3378.0,48861.0,0.0,0.0
AN,2020-09-18,27.0,0.0,36.0,1174.0,0.0,0.0,137.0,1.0,257.0,6355.0,0.0,0.0,3631.0,52.0,3414.0,50035.0,0.0,0.0
AN,2020-09-19,13.0,0.0,22.0,646.0,0.0,0.0,123.0,1.0,234.0,6111.0,0.0,0.0,3644.0,52.0,3436.0,50681.0,0.0,0.0
AN,2020-09-20,7.0,0.0,15.0,581.0,0.0,0.0,105.0,1.0,208.0,5983.0,0.0,0.0,3651.0,52.0,3451.0,51262.0,0.0,0.0
AN,2020-09-21,22.0,0.0,18.0,958.0,0.0,0.0,116.0,0.0,191.0,6233.0,0.0,0.0,3673.0,52.0,3469.0,52220.0,0.0,0.0
AN,2020-09-22,18.0,0.0,10.0,625.0,0.0,0.0,117.0,0.0,161.0,6022.0,0.0,0.0,3691.0,52.0,3479.0,52845.0,0.0,0.0
AN,2020-09-23,21.0,0.0,15.0,746.0,0.0,0.0,119.0,0.0,149.0,5797.0,0.0,0.0,3712.0,52.0,3494.0,53591.0,0.0,0.0
AN,2020-09-24,32.0,0.0,9.0,-599.0,0.0,0.0,140.0,0.0,125.0,4131.0,0.0,0.0,3744.0,52.0,3503.0,52992.0,0.0,0.0
AN,2020-09-25,15.0,0.0,25.0,2177.0,0.0,0.0,128.0,0.0,114.0,5134.0,0.0,0.0,3759.0,52.0,3528.0,55169.0,0.0,0.0
AN,2020-09-26,15.0,0.0,23.0,890.0,0.0,0.0,130.0,0.0,115.0,5378.0,0.0,0.0,3774.0,52.0,3551.0,56059.0,0.0,0.0
AN,2020-09-27,20.0,1.0,2.0,602.0,0.0,0.0,143.0,1.0,102.0,5399.0,0.0,0.0,3794.0,53.0,3553.0,56661.0,0.0,0.0
AN,2020-09-28,9.0,0.0,29.0,682.0,0.0,0.0,130.0,1.0,113.0,5123.0,0.0,0.0,3803.0,53.0,3582.0,57343.0,0.0,0.0
AN,2020-09-29,18.0,0.0,5.0,792.0,0.0,0.0,130.0,1.0,108.0,5290.0,0.0,0.0,3821.0,53.0,3587.0,58135.0,0.0,0.0
AN,2020-09-30,14.0,0.0,21.0,628.0,0.0,0.0,123.0,1.0,114.0,5172.0,0.0,0.0,3835.0,53.0,3608.0,58763.0,0.0,0.0
AN,2020-10-01,13.0,0.0,15.0,913.0,0.0,0.0,104.0,1.0,120.0,6684.0,0.0,0.0,3848.0,53.0,3623.0,59676.0,0.0,0.0
AN,2020-10-02,10.0,0.0,8.0,761.0,0.0,0.0,99.0,1.0,103.0,5268.0,0.0,0.0,3858.0,53.0,3631.0,60437.0,0.0,0.0
AN,2020-10-03,10.0,0.0,11.0,794.0,0.0,0.0,94.0,1.0,91.0,5172.0,0.0,0.0,3868.0,53.0,3642.0,61231.0,0.0,0.0
AN,2020-10-04,16.0,0.0,7.0,872.0,0.0,0.0,90.0,0.0,96.0,5442.0,0.0,0.0,3884.0,53.0,3649.0,62103.0,0.0,0.0
AN,2020-10-05,15.0,1.0,10.0,906.0,0.0,0.0,96.0,1.0,77.0,5666.0,0.0,0.0,3899.0,54.0,3659.0,63009.0,0.0,0.0
AN,2020-10-06,13.0,0.0,19.0,781.0,0.0,0.0,91.0,1.0,91.0,5655.0,0.0,0.0,3912.0,54.0,3678.0,63790.0,0.0,0.0
AN,2020-10-07,23.0,0.0,18.0,1321.0,0.0,0.0,100.0,1.0,88.0,6348.0,0.0,0.0,3935.0,54.0,3696.0,65111.0,0.0,0.0
AN,2020-10-08,17.0,1.0,11.0,1133.0,0.0,0.0,104.0,2.0,84.0,6568.0,0.0,0.0,3952.0,55.0,3707.0,66244.0,0.0,0.0
AN,2020-10-09,24.0,0.0,17.0,1088.0,0.0,0.0,118.0,2.0,93.0,6895.0,0.0,0.0,3976.0,55.0,3724.0,67332.0,0.0,0.0
AN,2020-10-10,16.0,0.0,20.0,1132.0,0.0,0.0,124.0,2.0,102.0,7233.0,0.0,0.0,3992.0,55.0,3744.0,68464.0,0.0,0.0
AN,2020-10-11,13.0,0.0,20.0,682.0,0.0,0.0,121.0,2.0,115.0,7043.0,0.0,0.0,4005.0,55.0,3764.0,69146.0,0.0,0.0
AN,2020-10-12,18.0,0.0,6.0,786.0,0.0,0.0,124.0,1.0,111.0,6923.0,0.0,0.0,4023.0,55.0,3770.0,69932.0,0.0,0.0
AN,2020-10-13,13.0,0.0,12.0,848.0,0.0,0.0,124.0,1.0,104.0,6990.0,0.0,0.0,4036.0,55.0,3782.0,70780.0,0.0,0.0
AN,2020-10-14,10.0,0.0,14.0,844.0,0.0,0.0,111.0,1.0,100.0,6513.0,0.0,0.0,4046.0,55.0,3796.0,71624.0,0.0,0.0
AN,2020-10-15,16.0,0.0,21.0,901.0,0.0,0.0,110.0,0.0,110.0,6281.0,0.0,0.0,4062.0,55.0,3817.0,72525.0,0.0,0.0
AN,2020-10-16,10.0,1.0,14.0,838.0,0.0,0.0,96.0,1.0,107.0,6031.0,0.0,0.0,4072.0,56.0,3831.0,73363.0,0.0,0.0
AN,2020-10-17,11.0,0.0,17.0,914.0,0.0,0.0,91.0,1.0,104.0,5813.0,0.0,0.0,4083.0,56.0,3848.0,74277.0,0.0,0.0
AN,2020-10-18,25.0,0.0,20.0,753.0,0.0,0.0,103.0,1.0,104.0,5884.0,0.0,0.0,4108.0,56.0,3868.0,75030.0,0.0,0.0
AN,2020-10-19,18.0,0.0,24.0,947.0,0.0,0.0,103.0,1.0,122.0,6045.0,0.0,0.0,4126.0,56.0,3892.0,75977.0,0.0,0.0
AN,2020-10-20,15.0,0.0,10.0,1223.0,0.0,0.0,105.0,1.0,120.0,6420.0,0.0,0.0,4141.0,56.0,3902.0,77200.0,0.0,0.0
AN,2020-10-21,27.0,0.0,11.0,1103.0,0.0,0.0,122.0,1.0,117.0,6679.0,0.0,0.0,4168.0,56.0,3913.0,78303.0,0.0,0.0
AN,2020-10-22,16.0,1.0,24.0,998.0,0.0,0.0,122.0,2.0,120.0,6776.0,0.0,0.0,4184.0,57.0,3937.0,79301.0,0.0,0.0
AN,2020-10-23,23.0,1.0,8.0,1467.0,0.0,0.0,135.0,2.0,114.0,7405.0,0.0,0.0,4207.0,58.0,3945.0,80768.0,0.0,0.0
AN,2020-10-24,18.0,0.0,23.0,1112.0,0.0,0.0,142.0,2.0,120.0,7603.0,0.0,0.0,4225.0,58.0,3968.0,81880.0,0.0,0.0
AN,2020-10-25,20.0,0.0,15.0,746.0,0.0,0.0,137.0,2.0,115.0,7596.0,0.0,0.0,4245.0,58.0,3983.0,82626.0,0.0,0.0
AN,2020-10-26,8.0,0.0,14.0,489.0,0.0,0.0,127.0,2.0,105.0,7138.0,0.0,0.0,4253.0,58.0,3997.0,83115.0,0.0,0.0
AN,2020-10-27,21.0,0.0,22.0,1193.0,0.0,0.0,133.0,2.0,117.0,7108.0,0.0,0.0,4274.0,58.0,4019.0,84308.0,0.0,0.0
AN,2020-10-28,15.0,0.0,20.0,1070.0,0.0,0.0,121.0,2.0,126.0,7075.0,0.0,0.0,4289.0,58.0,4039.0,85378.0,0.0,0.0
AN,2020-10-29,16.0,1.0,15.0,1337.0,0.0,0.0,121.0,2.0,117.0,7414.0,0.0,0.0,4305.0,59.0,4054.0,86715.0,0.0,0.0
AN,2020-10-30,12.0,0.0,22.0,1074.0,0.0,0.0,110.0,1.0,131.0,7021.0,0.0,0.0,4317.0,59.0,4076.0,87789.0,0.0,0.0
AN,2020-10-31,15.0,0.0,24.0,664.0,0.0,0.0,107.0,1.0,132.0,6573.0,0.0,0.0,4332.0,59.0,4100.0,88453.0,0.0,0.0
AN,2020-11-01,8.0,1.0,12.0,1106.0,0.0,0.0,95.0,2.0,129.0,6933.0,0.0,0.0,4340.0,60.0,4112.0,89559.0,0.0,0.0
AN,2020-11-02,12.0,0.0,20.0,1342.0,0.0,0.0,99.0,2.0,135.0,7786.0,0.0,0.0,4352.0,60.0,4132.0,90901.0,0.0,0.0
AN,2020-11-03,20.0,0.0,21.0,1348.0,0.0,0.0,98.0,2.0,134.0,7941.0,0.0,0.0,4372.0,60.0,4153.0,92249.0,0.0,0.0
AN,2020-11-04,17.0,0.0,10.0,1157.0,0.0,0.0,100.0,2.0,124.0,8028.0,0.0,0.0,4389.0,60.0,4163.0,93406.0,0.0,0.0
AN,2020-11-05,14.0,0.0,12.0,1233.0,0.0,0.0,98.0,1.0,121.0,7924.0,0.0,0.0,4403.0,60.0,4175.0,94639.0,0.0,0.0
AN,2020-11-06,17.0,0.0,19.0,1575.0,0.0,0.0,103.0,1.0,118.0,8425.0,0.0,0.0,4420.0,60.0,4194.0,96214.0,0.0,0.0
AN,2020-11-07,21.0,0.0,12.0,1389.0,0.0,0.0,109.0,1.0,106.0,9150.0,0.0,0.0,4441.0,60.0,4206.0,97603.0,0.0,0.0
AN,2020-11-08,9.0,0.0,15.0,1209.0,0.0,0.0,110.0,0.0,109.0,9253.0,0.0,0.0,4450.0,60.0,4221.0,98812.0,0.0,0.0
AN,2020-11-09,13.0,0.0,18.0,1213.0,0.0,0.0,111.0,0.0,107.0,9124.0,0.0,0.0,4463.0,60.0,4239.0,100025.0,0.0,0.0
AN,2020-11-10,14.0,0.0,16.0,1201.0,0.0,0.0,105.0,0.0,102.0,8977.0,0.0,0.0,4477.0,60.0,4255.0,101226.0,0.0,0.0
AN,2020-11-11,17.0,0.0,12.0,1207.0,0.0,0.0,105.0,0.0,104.0,9027.0,0.0,0.0,4494.0,60.0,4267.0,102433.0,0.0,0.0
AN,2020-11-12,13.0,1.0,15.0,1166.0,0.0,0.0,104.0,1.0,107.0,8960.0,0.0,0.0,4507.0,61.0,4282.0,103599.0,0.0,0.0
AN,2020-11-13,11.0,0.0,22.0,1186.0,0.0,0.0,98.0,1.0,110.0,8571.0,0.0,0.0,4518.0,61.0,4304.0,104785.0,0.0,0.0
AN,2020-11-14,9.0,0.0,11.0,914.0,0.0,0.0,86.0,1.0,109.0,8096.0,0.0,0.0,4527.0,61.0,4315.0,105699.0,0.0,0.0
AN,2020-11-15,9.0,0.0,15.0,1035.0,0.0,0.0,86.0,1.0,109.0,7922.0,0.0,0.0,4536.0,61.0,4330.0,106734.0,0.0,0.0
AN,2020-11-16,21.0,0.0,16.0,1346.0,0.0,0.0,94.0,1.0,107.0,8055.0,0.0,0.0,4557.0,61.0,4346.0,108080.0,0.0,0.0
AN,2020-11-17,17.0,0.0,17.0,1566.0,0.0,0.0,97.0,1.0,108.0,8420.0,0.0,0.0,4574.0,61.0,4363.0,109646.0,0.0,0.0
AN,2020-11-18,19.0,0.0,15.0,1520.0,0.0,0.0,99.0,1.0,111.0,8733.0,0.0,0.0,4593.0,61.0,4378.0,111166.0,0.0,0.0
AN,2020-11-19,11.0,0.0,20.0,1626.0,0.0,0.0,97.0,0.0,116.0,9193.0,0.0,0.0,4604.0,61.0,4398.0,112792.0,0.0,0.0
AN,2020-11-20,13.0,0.0,10.0,1600.0,0.0,0.0,99.0,0.0,104.0,9607.0,0.0,0.0,4617.0,61.0,4408.0,114392.0,0.0,0.0
AN,2020-11-21,14.0,0.0,20.0,1576.0,0.0,0.0,104.0,0.0,113.0,10269.0,0.0,0.0,4631.0,61.0,4428.0,115968.0,0.0,0.0
AN,2020-11-22,10.0,0.0,12.0,1125.0,0.0,0.0,105.0,0.0,110.0,10359.0,0.0,0.0,4641.0,61.0,4440.0,117093.0,0.0,0.0
AN,2020-11-23,15.0,0.0,13.0,1561.0,0.0,0.0,99.0,0.0,107.0,10574.0,0.0,0.0,4656.0,61.0,4453.0,118654.0,0.0,0.0
AN,2020-11-24,11.0,0.0,11.0,1670.0,0.0,0.0,93.0,0.0,101.0,10678.0,0.0,0.0,4667.0,61.0,4464.0,120324.0,0.0,0.0
AN,2020-11-25,10.0,0.0,15.0,1607.0,0.0,0.0,84.0,0.0,101.0,10765.0,0.0,0.0,4677.0,61.0,4479.0,121931.0,0.0,0.0
AN,2020-11-26,5.0,0.0,12.0,1234.0,0.0,0.0,78.0,0.0,93.0,10373.0,0.0,0.0,4682.0,61.0,4491.0,123165.0,0.0,0.0
AN,2020-11-27,7.0,0.0,17.0,1667.0,0.0,0.0,72.0,0.0,100.0,10440.0,0.0,0.0,4689.0,61.0,4508.0,124832.0,0.0,0.0
AN,2020-11-28,9.0,0.0,10.0,1499.0,0.0,0.0,67.0,0.0,90.0,10363.0,0.0,0.0,4698.0,61.0,4518.0,126331.0,0.0,0.0
AN,2020-11-29,6.0,0.0,19.0,1581.0,0.0,0.0,63.0,0.0,97.0,10819.0,0.0,0.0,4704.0,61.0,4537.0,127912.0,0.0,0.0
AN,2020-11-30,6.0,0.0,13.0,1477.0,0.0,0.0,54.0,0.0,97.0,10735.0,0.0,0.0,4710.0,61.0,4550.0,129389.0,0.0,0.0
AN,2020-12-01,8.0,0.0,16.0,1691.0,0.0,0.0,51.0,0.0,102.0,10756.0,0.0,0.0,4718.0,61.0,4566.0,131080.0,0.0,0.0
AN,2020-12-02,5.0,0.0,17.0,1704.0,0.0,0.0,46.0,0.0,104.0,10853.0,0.0,0.0,4723.0,61.0,4583.0,132784.0,0.0,0.0
AN,2020-12-03,6.0,0.0,14.0,1571.0,0.0,0.0,47.0,0.0,106.0,11190.0,0.0,0.0,4729.0,61.0,4597.0,134355.0,0.0,0.0
AN,2020-12-04,13.0,0.0,14.0,1597.0,0.0,0.0,53.0,0.0,103.0,11120.0,0.0,0.0,4742.0,61.0,4611.0,135952.0,0.0,0.0
AN,2020-12-05,5.0,0.0,5.0,1696.0,0.0,0.0,49.0,0.0,98.0,11317.0,0.0,0.0,4747.0,61.0,4616.0,137648.0,0.0,0.0
AN,2020-12-06,11.0,0.0,8.0,1678.0,0.0,0.0,54.0,0.0,87.0,11414.0,0.0,0.0,4758.0,61.0,4624.0,139326.0,0.0,0.0
AN,2020-12-07,15.0,0.0,7.0,1635.0,0.0,0.0,63.0,0.0,81.0,11572.0,0.0,0.0,4773.0,61.0,4631.0,140961.0,0.0,0.0
AN,2020-12-08,5.0,0.0,16.0,1706.0,0.0,0.0,60.0,0.0,81.0,11587.0,0.0,0.0,4778.0,61.0,4647.0,142667.0,0.0,0.0
AN,2020-12-09,5.0,0.0,0.0,1734.0,0.0,0.0,60.0,0.0,64.0,11617.0,0.0,0.0,4783.0,61.0,4647.0,144401.0,0.0,0.0
AN,2020-12-10,8.0,0.0,5.0,1742.0,0.0,0.0,62.0,0.0,55.0,11788.0,0.0,0.0,4791.0,61.0,4652.0,146143.0,0.0,0.0
AN,2020-12-11,7.0,0.0,7.0,1663.0,0.0,0.0,56.0,0.0,48.0,11854.0,0.0,0.0,4798.0,61.0,4659.0,147806.0,0.0,0.0
AN,2020-12-12,7.0,0.0,6.0,2120.0,0.0,0.0,58.0,0.0,49.0,12278.0,0.0,0.0,4805.0,61.0,4665.0,149926.0,0.0,0.0
AN,2020-12-13,13.0,0.0,8.0,2078.0,0.0,0.0,60.0,0.0,49.0,12678.0,0.0,0.0,4818.0,61.0,4673.0,152004.0,0.0,0.0
AN,2020-12-14,16.0,0.0,8.0,1681.0,0.0,0.0,61.0,0.0,50.0,12724.0,0.0,0.0,4834.0,61.0,4681.0,153685.0,0.0,0.0
AN,2020-12-15,8.0,0.0,7.0,1769.0,0.0,0.0,64.0,0.0,41.0,12787.0,0.0,0.0,4842.0,61.0,4688.0,155454.0,0.0,0.0
AN,2020-12-16,8.0,0.0,10.0,1788.0,0.0,0.0,67.0,0.0,51.0,12841.0,0.0,0.0,4850.0,61.0,4698.0,157242.0,0.0,0.0
AN,2020-12-17,10.0,0.0,9.0,1785.0,0.0,0.0,69.0,0.0,55.0,12884.0,0.0,0.0,4860.0,61.0,4707.0,159027.0,0.0,0.0
AN,2020-12-18,9.0,0.0,5.0,1829.0,0.0,0.0,71.0,0.0,53.0,13050.0,0.0,0.0,4869.0,61.0,4712.0,160856.0,0.0,0.0
AN,2020-12-19,6.0,0.0,7.0,1965.0,0.0,0.0,70.0,0.0,54.0,12895.0,0.0,0.0,4875.0,61.0,4719.0,162821.0,0.0,0.0
AN,2020-12-20,6.0,0.0,13.0,2203.0,0.0,0.0,63.0,0.0,59.0,13020.0,0.0,0.0,4881.0,61.0,4732.0,165024.0,0.0,0.0
AN,2020-12-21,7.0,1.0,8.0,1821.0,0.0,0.0,54.0,1.0,59.0,13160.0,0.0,0.0,4888.0,62.0,4740.0,166845.0,0.0,0.0
AN,2020-12-22,5.0,0.0,9.0,1924.0,0.0,0.0,51.0,1.0,61.0,13315.0,0.0,0.0,4893.0,62.0,4749.0,168769.0,0.0,0.0
AN,2020-12-23,3.0,0.0,12.0,1897.0,0.0,0.0,46.0,1.0,63.0,13424.0,0.0,0.0,4896.0,62.0,4761.0,170666.0,0.0,0.0
AN,2020-12-24,5.0,0.0,14.0,2090.0,0.0,0.0,41.0,1.0,68.0,13729.0,0.0,0.0,4901.0,62.0,4775.0,172756.0,0.0,0.0
AN,2020-12-25,11.0,0.0,6.0,1726.0,0.0,0.0,43.0,1.0,69.0,13626.0,0.0,0.0,4912.0,62.0,4781.0,174482.0,0.0,0.0
AN,2020-12-26,0.0,0.0,8.0,1096.0,0.0,0.0,37.0,1.0,70.0,12757.0,0.0,0.0,4912.0,62.0,4789.0,175578.0,0.0,0.0
AN,2020-12-27,12.0,0.0,9.0,1320.0,0.0,0.0,43.0,1.0,66.0,11874.0,0.0,0.0,4924.0,62.0,4798.0,176898.0,0.0,0.0
AN,2020-12-28,5.0,0.0,5.0,1028.0,0.0,0.0,41.0,0.0,63.0,11081.0,0.0,0.0,4929.0,62.0,4803.0,177926.0,0.0,0.0
AN,2020-12-29,7.0,0.0,8.0,1518.0,0.0,0.0,43.0,0.0,62.0,10675.0,0.0,0.0,4936.0,62.0,4811.0,179444.0,0.0,0.0
AN,2020-12-30,5.0,0.0,9.0,1182.0,0.0,0.0,45.0,0.0,59.0,9960.0,0.0,0.0,4941.0,62.0,4820.0,180626.0,0.0,0.0
AN,2020-12-31,4.0,0.0,6.0,1014.0,0.0,0.0,44.0,0.0,51.0,8884.0,0.0,0.0,4945.0,62.0,4826.0,181640.0,0.0,0.0
AN,2021-01-01,1.0,0.0,4.0,991.0,0.0,0.0,34.0,0.0,49.0,8149.0,0.0,0.0,4946.0,62.0,4830.0,182631.0,0.0,0.0
AN,2021-01-02,1.0,0.0,7.0,1094.0,0.0,0.0,35.0,0.0,48.0,8147.0,0.0,0.0,4947.0,62.0,4837.0,183725.0,0.0,0.0
AN,2021-01-03,1.0,0.0,9.0,1230.0,0.0,0.0,24.0,0.0,48.0,8057.0,0.0,0.0,4948.0,62.0,4846.0,184955.0,0.0,0.0
AN,2021-01-04,0.0,0.0,2.0,1185.0,0.0,0.0,19.0,0.0,45.0,8214.0,0.0,0.0,4948.0,62.0,4848.0,186140.0,0.0,0.0
AN,2021-01-05,1.0,0.0,8.0,975.0,0.0,0.0,13.0,0.0,45.0,7671.0,0.0,0.0,4949.0,62.0,4856.0,187115.0,0.0,0.0
AN,2021-01-06,0.0,0.0,3.0,1236.0,0.0,0.0,8.0,0.0,39.0,7725.0,0.0,0.0,4949.0,62.0,4859.0,188351.0,0.0,0.0
AN,2021-01-07,9.0,0.0,5.0,1680.0,0.0,0.0,13.0,0.0,38.0,8391.0,0.0,0.0,4958.0,62.0,4864.0,190031.0,0.0,0.0
AN,2021-01-08,1.0,0.0,2.0,1175.0,0.0,0.0,13.0,0.0,36.0,8575.0,0.0,0.0,4959.0,62.0,4866.0,191206.0,0.0,0.0
AN,2021-01-09,0.0,0.0,7.0,1354.0,0.0,0.0,12.0,0.0,36.0,8835.0,0.0,0.0,4959.0,62.0,4873.0,192560.0,0.0,0.0
AN,2021-01-10,1.0,0.0,2.0,1159.0,0.0,0.0,12.0,0.0,29.0,8764.0,0.0,0.0,4960.0,62.0,4875.0,193719.0,0.0,0.0
AN,2021-01-11,3.0,0.0,9.0,1632.0,0.0,0.0,15.0,0.0,36.0,9211.0,0.0,0.0,4963.0,62.0,4884.0,195351.0,0.0,0.0
AN,2021-01-12,3.0,0.0,2.0,1508.0,0.0,0.0,17.0,0.0,30.0,9744.0,0.0,0.0,4966.0,62.0,4886.0,196859.0,0.0,0.0
AN,2021-01-13,3.0,0.0,5.0,1619.0,0.0,0.0,20.0,0.0,32.0,10127.0,0.0,0.0,4969.0,62.0,4891.0,198478.0,0.0,0.0
AN,2021-01-14,7.0,0.0,0.0,1327.0,0.0,0.0,18.0,0.0,27.0,9774.0,0.0,0.0,4976.0,62.0,4891.0,199805.0,0.0,0.0
AN,2021-01-15,3.0,0.0,4.0,1148.0,0.0,0.0,20.0,0.0,29.0,9747.0,0.0,0.0,4979.0,62.0,4895.0,200953.0,0.0,0.0
AN,2021-01-16,3.0,0.0,0.0,1568.0,225.0,0.0,23.0,0.0,22.0,9961.0,225.0,0.0,4982.0,62.0,4895.0,202521.0,225.0,0.0
AN,2021-01-17,1.0,0.0,1.0,1220.0,0.0,0.0,23.0,0.0,21.0,10022.0,225.0,0.0,4983.0,62.0,4896.0,203741.0,225.0,0.0
AN,2021-01-18,5.0,0.0,1.0,1670.0,217.0,0.0,25.0,0.0,13.0,10060.0,442.0,0.0,4988.0,62.0,4897.0,205411.0,442.0,0.0
AN,2021-01-19,1.0,0.0,0.0,1321.0,202.0,0.0,23.0,0.0,11.0,9873.0,644.0,0.0,4989.0,62.0,4897.0,206732.0,644.0,0.0
AN,2021-01-20,2.0,0.0,3.0,1447.0,0.0,0.0,22.0,0.0,9.0,9701.0,644.0,0.0,4991.0,62.0,4900.0,208179.0,644.0,0.0
AN,2021-01-21,0.0,0.0,4.0,1258.0,388.0,0.0,15.0,0.0,13.0,9632.0,1032.0,0.0,4991.0,62.0,4904.0,209437.0,1032.0,0.0
AN,2021-01-22,1.0,0.0,3.0,1325.0,434.0,0.0,13.0,0.0,12.0,9809.0,1466.0,0.0,4992.0,62.0,4907.0,210762.0,1466.0,0.0
AN,2021-01-23,1.0,0.0,0.0,1631.0,532.0,0.0,11.0,0.0,12.0,9872.0,1773.0,0.0,4993.0,62.0,4907.0,212393.0,1998.0,0.0
AN,2021-01-24,0.0,0.0,1.0,1074.0,21.0,0.0,10.0,0.0,12.0,9726.0,1794.0,0.0,4993.0,62.0,4908.0,213467.0,2019.0,0.0
AN,2021-01-25,1.0,0.0,9.0,1448.0,350.0,0.0,6.0,0.0,20.0,9504.0,1927.0,0.0,4994.0,62.0,4917.0,214915.0,2369.0,0.0
AN,2021-01-26,0.0,0.0,0.0,943.0,0.0,0.0,5.0,0.0,20.0,9126.0,1725.0,0.0,4994.0,62.0,4917.0,215858.0,2369.0,0.0
AN,2021-01-27,0.0,0.0,5.0,1149.0,16.0,0.0,3.0,0.0,22.0,8828.0,1741.0,0.0,4994.0,62.0,4922.0,217007.0,2385.0,0.0
AN,2021-01-28,0.0,0.0,2.0,1622.0,271.0,0.0,3.0,0.0,20.0,9192.0,1624.0,0.0,4994.0,62.0,4924.0,218629.0,2656.0,0.0
AN,2021-01-29,0.0,0.0,3.0,1855.0,71.0,0.0,2.0,0.0,20.0,9722.0,1261.0,0.0,4994.0,62.0,4927.0,220484.0,2727.0,0.0
AN,2021-01-30,0.0,0.0,1.0,1392.0,0.0,0.0,1.0,0.0,21.0,9483.0,729.0,0.0,4994.0,62.0,4928.0,221876.0,2727.0,0.0
AN,2021-01-31,0.0,0.0,0.0,1261.0,0.0,0.0,1.0,0.0,20.0,9670.0,708.0,0.0,4994.0,62.0,4928.0,223137.0,2727.0,0.0
AN,2021-02-01,0.0,0.0,4.0,1715.0,0.0,0.0,0.0,0.0,15.0,9937.0,358.0,0.0,4994.0,62.0,4932.0,224852.0,2727.0,0.0
AN,2021-02-02,0.0,0.0,0.0,1732.0,0.0,0.0,0.0,0.0,15.0,10726.0,358.0,0.0,4994.0,62.0,4932.0,226584.0,2727.0,0.0
AN,2021-02-03,0.0,0.0,0.0,1706.0,45.0,0.0,0.0,0.0,10.0,11283.0,387.0,0.0,4994.0,62.0,4932.0,228290.0,2772.0,0.0
AN,2021-02-04,0.0,0.0,0.0,1843.0,166.0,0.0,0.0,0.0,8.0,11504.0,282.0,0.0,4994.0,62.0,4932.0,230133.0,2938.0,0.0
AN,2021-02-05,3.0,0.0,0.0,1500.0,223.0,0.0,3.0,0.0,5.0,11149.0,434.0,0.0,4997.0,62.0,4932.0,231633.0,3161.0,0.0
AN,2021-02-06,3.0,0.0,0.0,1964.0,0.0,0.0,6.0,0.0,4.0,11721.0,434.0,0.0,5000.0,62.0,4932.0,233597.0,3161.0,0.0
AN,2021-02-07,1.0,0.0,0.0,1475.0,236.0,0.0,7.0,0.0,4.0,11935.0,670.0,0.0,5001.0,62.0,4932.0,235072.0,3397.0,0.0
AN,2021-02-08,4.0,0.0,0.0,1571.0,0.0,0.0,11.0,0.0,0.0,11791.0,670.0,0.0,5005.0,62.0,4932.0,236643.0,3397.0,0.0
AN,2021-02-09,2.0,0.0,0.0,1696.0,16.0,0.0,13.0,0.0,0.0,11755.0,686.0,0.0,5007.0,62.0,4932.0,238339.0,3413.0,0.0
AN,2021-02-10,0.0,0.0,0.0,2023.0,0.0,0.0,13.0,0.0,0.0,12072.0,641.0,0.0,5007.0,62.0,4932.0,240362.0,3413.0,0.0
AN,2021-02-11,0.0,0.0,0.0,1471.0,41.0,0.0,13.0,0.0,0.0,11700.0,516.0,0.0,5007.0,62.0,4932.0,241833.0,3454.0,0.0
